 allocated memory at: 0x60217cd28000
after memory allocation
after identifying candidate routines
after chaining all branch targets
after setting initial estimated new ins addrs in tc
jump to orig addr: 0x60217c6dcf0d : 0x60217c6c5489: jmp qword ptr [rip+0x70ab3a5f]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c5534: jmp qword ptr [rip+0x70ab3817]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c5603: jmp qword ptr [rip+0x70ab373b]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c56dc: jmp qword ptr [rip+0x70ab3659]
jump to orig addr: 0x60217c6ea53e : 0x60217c6c5e6e: jmp qword ptr [rip+0x70ab2f86]
jump to orig addr: 0x60217c6d7613 : 0x60217c6c6555: jmp qword ptr [rip+0x70ab27ca]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c6861: jmp qword ptr [rip+0x70ab22d1]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c6979: jmp qword ptr [rip+0x70ab21a0]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c70d8: jmp qword ptr [rip+0x70ab1964]
jump to orig addr: 0x60217c6e8a6b : 0x60217c6c7544: jmp qword ptr [rip+0x70ab1617]
jump to orig addr: 0x60217c6e7fc9 : 0x60217c6c79d6: jmp qword ptr [rip+0x70ab10e0]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c83cc: jmp qword ptr [rip+0x70ab03fd]
jump to orig addr: 0x60217c6de8a7 : 0x60217c6c89fc: jmp qword ptr [rip+0x70aafe8c]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6c8a27: jmp qword ptr [rip+0x70aafca8]
jump to orig addr: 0x60217c6d381e : 0x60217c6c8be6: jmp qword ptr [rip+0x70aafc84]
jump to orig addr: 0x60217c6d21ab : 0x60217c6c9446: jmp qword ptr [rip+0x70aaf337]
jump to orig addr: 0x60217c6de8a7 : 0x60217c6c9b07: jmp qword ptr [rip+0x70aaeb51]
jump to orig addr: 0x60217c6e59ff : 0x60217c6c9ebe: jmp qword ptr [rip+0x70aae71d]
jump to orig addr: 0x60217c6d8b6d : 0x60217c6c9f9a: jmp qword ptr [rip+0x70aae63c]
jump to orig addr: 0x60217c6e7549 : 0x60217c6ca4b9: jmp qword ptr [rip+0x70aae078]
jump to orig addr: 0x60217c6e0649 : 0x60217c6ca8e5: jmp qword ptr [rip+0x70aadbcb]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6ca91d: jmp qword ptr [rip+0x70aad9aa]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6ca94a: jmp qword ptr [rip+0x70aad97c]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cb158: jmp qword ptr [rip+0x70aad06d]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cb858: jmp qword ptr [rip+0x70aac894]
jump to orig addr: 0x60217c6ebf5e : 0x60217c6cc564: jmp qword ptr [rip+0x70aabbe3]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cc6c6: jmp qword ptr [rip+0x70aab870]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cc935: jmp qword ptr [rip+0x70aab5b4]
jump to orig addr: 0x60217c6d9007 : 0x60217c6cccf7: jmp qword ptr [rip+0x70aab391]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cd31a: jmp qword ptr [rip+0x70aaaadd]
jump to orig addr: 0x60217c6d4eca : 0x60217c6cd3ad: jmp qword ptr [rip+0x70aaac41]
jump to orig addr: 0x60217c6ed962 : 0x60217c6cd685: jmp qword ptr [rip+0x70aaa93c]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cdc45: jmp qword ptr [rip+0x70aaa0ef]
jump to orig addr: 0x60217c6d94a1 : 0x60217c6cdd21: jmp qword ptr [rip+0x70aaa216]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6ce16a: jmp qword ptr [rip+0x70aa9aec]
jump to orig addr: 0x60217c6dfc3e : 0x60217c6ce333: jmp qword ptr [rip+0x70aa9afa]
jump to orig addr: 0x60217c6d4e43 : 0x60217c6ce964: jmp qword ptr [rip+0x70aa9258]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6ceafa: jmp qword ptr [rip+0x70aa9045]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cecec: jmp qword ptr [rip+0x70aa8e2a]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cedae: jmp qword ptr [rip+0x70aa8d4f]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cf08a: jmp qword ptr [rip+0x70aa89fe]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cf64a: jmp qword ptr [rip+0x70aa83b9]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cfb85: jmp qword ptr [rip+0x70aa7dc9]
jump to orig addr: 0x60217c6fa7c7 : 0x60217c6cfb92: jmp qword ptr [rip+0x70aa7dbb]
jump to orig addr: 0x60217c6d3be5 : 0x60217c6cfc07: jmp qword ptr [rip+0x70aa7f61]
jump to orig addr: 0x60217c6e2df4 : 0x60217c6d0387: jmp qword ptr [rip+0x70aa7714]
jump to orig addr: 0x60217c4aa440 : 0x60217c6fdeef: jmp qword ptr [rip+0x70aa3a9e]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c6fdf60: jmp qword ptr [rip+0x70aa39a1]
jump to orig addr: 0x60217c4aa650 : 0x60217c7462d8: call qword ptr [rip+0x70a59c43]
jump to orig addr: 0x60217c4aa650 : 0x60217c7462eb: call qword ptr [rip+0x70a59c2c]
jump to orig addr: 0x60217c4aa290 : 0x60217c7487cd: call qword ptr [rip+0x70a572f6]
jump to orig addr: 0x60217c4aa290 : 0x60217c749b14: call qword ptr [rip+0x70a55bb3]
jump to orig addr: 0x60217c4aa290 : 0x60217c749b2a: call qword ptr [rip+0x70a55b98]
jump to orig addr: 0x60217c4aa290 : 0x60217c749b40: call qword ptr [rip+0x70a55b7d]
jump to orig addr: 0x60217c4aa290 : 0x60217c749b56: call qword ptr [rip+0x70a55b62]
jump to orig addr: 0x60217c74860a : 0x60217c74b699: call qword ptr [rip+0x70a54669]
jump to orig addr: 0x60217c74860a : 0x60217c74c56b: call qword ptr [rip+0x70a53732]
jump to orig addr: 0x60217c74860a : 0x60217c74d1aa: call qword ptr [rip+0x70a52a63]
jump to orig addr: 0x60217c74860a : 0x60217c74d210: call qword ptr [rip+0x70a529fc]
jump to orig addr: 0x60217c74860a : 0x60217c74d384: call qword ptr [rip+0x70a52887]
jump to orig addr: 0x60217c74860a : 0x60217c74e946: call qword ptr [rip+0x70a51245]
jump to orig addr: 0x60217c74860a : 0x60217c74e965: call qword ptr [rip+0x70a5121e]
jump to orig addr: 0x60217c74860a : 0x60217c750d91: call qword ptr [rip+0x70a4ec5f]
jump to orig addr: 0x60217c74860a : 0x60217c77545e: call qword ptr [rip+0x70a29af6]
jump to orig addr: 0x60217c74860a : 0x60217c775e97: call qword ptr [rip+0x70a29080]
jump to orig addr: 0x60217c74860a : 0x60217c776435: call qword ptr [rip+0x70a28ad5]
jump to orig addr: 0x60217c74860a : 0x60217c776501: call qword ptr [rip+0x70a28a08]
jump to orig addr: 0x60217c74860a : 0x60217c776581: call qword ptr [rip+0x70a28987]
jump to orig addr: 0x60217c74860a : 0x60217c779588: call qword ptr [rip+0x70a25835]
jump to orig addr: 0x60217c74860a : 0x60217c7795d7: call qword ptr [rip+0x70a257d6]
jump to orig addr: 0x60217c74860a : 0x60217c77a564: call qword ptr [rip+0x70a247a0]
jump to orig addr: 0x60217c74860a : 0x60217c77aff4: call qword ptr [rip+0x70a23c97]
jump to orig addr: 0x60217c74860a : 0x60217c77b0a6: call qword ptr [rip+0x70a23be4]
jump to orig addr: 0x60217c74860a : 0x60217c77b150: call qword ptr [rip+0x70a23b39]
jump to orig addr: 0x60217c74860a : 0x60217c77b21c: call qword ptr [rip+0x70a23a68]
jump to orig addr: 0x60217c74860a : 0x60217c77b2cf: call qword ptr [rip+0x70a239b4]
jump to orig addr: 0x60217c74860a : 0x60217c77d67a: call qword ptr [rip+0x70a215d4]
jump to orig addr: 0x60217c74860a : 0x60217c77e6f4: call qword ptr [rip+0x70a2050e]
jump to orig addr: 0x60217c74860a : 0x60217c77ea38: call qword ptr [rip+0x70a201c9]
jump to orig addr: 0x60217c74860a : 0x60217c799f30: call qword ptr [rip+0x70a03e3e]
jump to orig addr: 0x60217c74860a : 0x60217c79b3cd: call qword ptr [rip+0x70a028a6]
jump to orig addr: 0x60217c74860a : 0x60217c79bf51: call qword ptr [rip+0x70a01ca5]
jump to orig addr: 0x60217c74860a : 0x60217c79c170: call qword ptr [rip+0x70a01a81]
jump to orig addr: 0x60217c74860a : 0x60217c79c1e9: call qword ptr [rip+0x70a01a07]
jump to orig addr: 0x60217c74860a : 0x60217c79c258: call qword ptr [rip+0x70a01997]
jump to orig addr: 0x60217c74860a : 0x60217c79c293: call qword ptr [rip+0x70a0195b]
jump to orig addr: 0x60217c74860a : 0x60217c79c406: call qword ptr [rip+0x70a017e3]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ac395: call qword ptr [rip+0x709f0b82]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ac3d5: call qword ptr [rip+0x709f0b39]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ac5b4: call qword ptr [rip+0x709f0916]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ac5ff: call qword ptr [rip+0x709f08ca]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ac71a: call qword ptr [rip+0x709f0793]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ac7f2: call qword ptr [rip+0x709f06b0]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ac832: call qword ptr [rip+0x709f065f]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ac88e: call qword ptr [rip+0x709f0603]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ac8d1: call qword ptr [rip+0x709f05b7]
jump to orig addr: 0x60217c4aa650 : 0x60217c7acaa3: call qword ptr [rip+0x709f03aa]
jump to orig addr: 0x60217c4aa630 : 0x60217c7acaf7: call qword ptr [rip+0x709f035d]
jump to orig addr: 0x60217c4aa630 : 0x60217c7acc80: call qword ptr [rip+0x709f01b0]
jump to orig addr: 0x60217c4aa630 : 0x60217c7acca2: call qword ptr [rip+0x709f018d]
jump to orig addr: 0x60217c4aa330 : 0x60217c7accba: call qword ptr [rip+0x709f0114]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7acd92: call qword ptr [rip+0x709effdf]
jump to orig addr: 0x60217c4aa650 : 0x60217c7acdd6: call qword ptr [rip+0x709f0026]
jump to orig addr: 0x60217c4aa650 : 0x60217c7acea4: call qword ptr [rip+0x709eff40]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad10f: call qword ptr [rip+0x709efca9]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad138: call qword ptr [rip+0x709efc7b]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad195: call qword ptr [rip+0x709efc09]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad1bc: call qword ptr [rip+0x709efbe1]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad1ee: call qword ptr [rip+0x709efbb7]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad32e: call qword ptr [rip+0x709efa4f]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad363: call qword ptr [rip+0x709efa05]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad377: call qword ptr [rip+0x709ef9f0]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad392: call qword ptr [rip+0x709ef9e1]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad3e5: call qword ptr [rip+0x709ef975]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad3f6: call qword ptr [rip+0x709ef963]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad434: call qword ptr [rip+0x709ef92e]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad48f: call qword ptr [rip+0x709ef8bb]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ad4c8: call qword ptr [rip+0x709ef87d]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad4ec: call qword ptr [rip+0x709ef860]
jump to orig addr: 0x60217c4aa330 : 0x60217c7ad505: call qword ptr [rip+0x709ef7e6]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ad527: call qword ptr [rip+0x709ef81d]
jump to orig addr: 0x60217c4aa160 : 0x60217c7ada95: jmp qword ptr [rip+0x709ef152]
jump to orig addr: 0x60217c4aa160 : 0x60217c7adb4d: jmp qword ptr [rip+0x709ef086]
jump to orig addr: 0x60217c4aa650 : 0x60217c7adc5f: call qword ptr [rip+0x709eefee]
jump to orig addr: 0x60217c4aa650 : 0x60217c7adcae: call qword ptr [rip+0x709eef97]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae138: call qword ptr [rip+0x709eea87]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae287: call qword ptr [rip+0x709ee914]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae389: call qword ptr [rip+0x709ee7eb]
jump to orig addr: 0x60217c7b0858 : 0x60217c7ae421: call qword ptr [rip+0x709eeeee]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ae593: call qword ptr [rip+0x709ee579]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae631: call qword ptr [rip+0x709ee4be]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae6e8: call qword ptr [rip+0x709ee3f0]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae8d5: call qword ptr [rip+0x709ee1c9]
jump to orig addr: 0x60217c4aa630 : 0x60217c7ae911: call qword ptr [rip+0x709ee191]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae989: call qword ptr [rip+0x709ee100]
jump to orig addr: 0x60217c4aa650 : 0x60217c7ae9d5: call qword ptr [rip+0x709ee0ab]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aea81: call qword ptr [rip+0x709edfea]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aead4: call qword ptr [rip+0x709edf8b]
jump to orig addr: 0x60217c4aa630 : 0x60217c7aeb3f: call qword ptr [rip+0x709edf27]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aeba0: call qword ptr [rip+0x709edeb1]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aec3a: call qword ptr [rip+0x709ede03]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aed0d: call qword ptr [rip+0x709edd24]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aeda6: call qword ptr [rip+0x709edc8a]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aedc0: call qword ptr [rip+0x709edc6b]
jump to orig addr: 0x60217c4aa650 : 0x60217c7aeeb7: call qword ptr [rip+0x709edb5f]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af002: call qword ptr [rip+0x709eda0c]
jump to orig addr: 0x60217c4aa630 : 0x60217c7af03a: call qword ptr [rip+0x709ed9e3]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af10f: call qword ptr [rip+0x709ed8f5]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af144: call qword ptr [rip+0x709ed8b7]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af17e: call qword ptr [rip+0x709ed875]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af22c: call qword ptr [rip+0x709ed7ac]
jump to orig addr: 0x60217c4aa630 : 0x60217c7af38c: call qword ptr [rip+0x709ed62f]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af3b0: call qword ptr [rip+0x709ed5f6]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af3e3: call qword ptr [rip+0x709ed5be]
jump to orig addr: 0x60217c4aa330 : 0x60217c7af3ee: call qword ptr [rip+0x709ed562]
jump to orig addr: 0x60217c4aa630 : 0x60217c7af458: call qword ptr [rip+0x709ed54f]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af4a3: call qword ptr [rip+0x709ed4ef]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7af577: call qword ptr [rip+0x709ed363]
jump to orig addr: 0x60217c4aa630 : 0x60217c7af5c0: call qword ptr [rip+0x709ed3b5]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af682: call qword ptr [rip+0x709ed2b3]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af6b2: call qword ptr [rip+0x709ed282]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af726: call qword ptr [rip+0x709ed209]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af75e: call qword ptr [rip+0x709ed1d0]
jump to orig addr: 0x60217c4aa650 : 0x60217c7af7ae: call qword ptr [rip+0x709ed177]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7af7b6: call qword ptr [rip+0x709ed0de]
jump to orig addr: 0x60217c4aa160 : 0x60217c7af897: call qword ptr [rip+0x709ecfd1]
jump to orig addr: 0x60217c4aa160 : 0x60217c7af933: call qword ptr [rip+0x709ecf21]
jump to orig addr: 0x60217c4aa650 : 0x60217c7afb21: call qword ptr [rip+0x709ecd98]
jump to orig addr: 0x60217c4aa650 : 0x60217c7afc0b: call qword ptr [rip+0x709ecc96]
jump to orig addr: 0x60217c4aa630 : 0x60217c7afc48: call qword ptr [rip+0x709ecc60]
jump to orig addr: 0x60217c4aa650 : 0x60217c7afcc6: call qword ptr [rip+0x709ecbc2]
jump to orig addr: 0x60217c4aa630 : 0x60217c7afd56: call qword ptr [rip+0x709ecb25]
jump to orig addr: 0x60217c4aa650 : 0x60217c7afe3e: call qword ptr [rip+0x709eca28]
jump to orig addr: 0x60217c4aa630 : 0x60217c7aff44: call qword ptr [rip+0x709ec900]
jump to orig addr: 0x60217c4aa650 : 0x60217c7affea: call qword ptr [rip+0x709ec839]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b0062: call qword ptr [rip+0x709ec7bc]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b0095: call qword ptr [rip+0x709ec771]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b0117: call qword ptr [rip+0x709ec6df]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b01d5: call qword ptr [rip+0x709ec616]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b0243: call qword ptr [rip+0x709ec5a4]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b0280: call qword ptr [rip+0x709ec55f]
jump to orig addr: 0x60217c7b0858 : 0x60217c7b084e: call qword ptr [rip+0x709ec660]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b0eb1: call qword ptr [rip+0x709eb71d]
jump to orig addr: 0x60217c4aa160 : 0x60217c7b1138: jmp qword ptr [rip+0x709eb42b]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b1168: call qword ptr [rip+0x709eb4a2]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b11b7: call qword ptr [rip+0x709eb452]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b11d4: call qword ptr [rip+0x709eb434]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b1233: call qword ptr [rip+0x709eb3d4]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b1262: call qword ptr [rip+0x709eb3b4]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b1281: call qword ptr [rip+0x709eb394]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b12a2: call qword ptr [rip+0x709eb36f]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b12c6: call qword ptr [rip+0x709eb34a]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b12f2: call qword ptr [rip+0x709eb31a]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b1318: call qword ptr [rip+0x709eb2e3]
jump to orig addr: 0x60217c4aa330 : 0x60217c7b1348: call qword ptr [rip+0x709eb25e]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b135f: call qword ptr [rip+0x709eb2a3]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b137a: call qword ptr [rip+0x709eb277]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b13ba: call qword ptr [rip+0x709eb246]
jump to orig addr: 0x60217c7b39b5 : 0x60217c7b1547: call qword ptr [rip+0x709eb83d]
jump to orig addr: 0x60217c7b39b5 : 0x60217c7b1834: call qword ptr [rip+0x709eb514]
jump to orig addr: 0x60217c7b39b5 : 0x60217c7b1bc2: call qword ptr [rip+0x709eb157]
jump to orig addr: 0x60217c7b39b5 : 0x60217c7b1c07: call qword ptr [rip+0x709eb101]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b1e0e: call qword ptr [rip+0x709ea737]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b1e67: call qword ptr [rip+0x709ea6c9]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b2078: call qword ptr [rip+0x709ea3ec]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b20d0: call qword ptr [rip+0x709ea381]
jump to orig addr: 0x60217c4aa680 : 0x60217c7b21fe: call qword ptr [rip+0x709ea22e]
jump to orig addr: 0x60217c4aa680 : 0x60217c7b2275: call qword ptr [rip+0x709ea1af]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b23c0: call qword ptr [rip+0x709ea0e3]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b2429: call qword ptr [rip+0x709ea06d]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2449: call qword ptr [rip+0x709ea058]
jump to orig addr: 0x60217c4aa330 : 0x60217c7b2454: call qword ptr [rip+0x709e9fec]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2479: call qword ptr [rip+0x709ea023]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b286e: call qword ptr [rip+0x709e9b04]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b2884: jmp qword ptr [rip+0x709e9aed]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2ad0: call qword ptr [rip+0x709e9911]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b2b21: call qword ptr [rip+0x709e9811]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2bb1: call qword ptr [rip+0x709e9808]
jump to orig addr: 0x60217c4aa330 : 0x60217c7b2bcb: call qword ptr [rip+0x709e978d]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b2e40: call qword ptr [rip+0x709e9486]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2ea1: call qword ptr [rip+0x709e94bd]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2ed6: call qword ptr [rip+0x709e9483]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b2eed: call qword ptr [rip+0x709e945b]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2f1b: call qword ptr [rip+0x709e9438]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2f45: call qword ptr [rip+0x709e9409]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2f6f: call qword ptr [rip+0x709e93da]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b2f9c: call qword ptr [rip+0x709e9394]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2fbe: call qword ptr [rip+0x709e937b]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b2fd8: call qword ptr [rip+0x709e935c]
jump to orig addr: 0x60217c4aa330 : 0x60217c7b2ff8: call qword ptr [rip+0x709e92db]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b301c: jmp qword ptr [rip+0x709e9276]
jump to orig addr: 0x60217c4aa160 : 0x60217c7b3855: jmp qword ptr [rip+0x709e89ba]
jump to orig addr: 0x60217c7b39b5 : 0x60217c7b3a1d: call qword ptr [rip+0x709e8fed]
jump to orig addr: 0x60217c7b39b5 : 0x60217c7b3b1d: call qword ptr [rip+0x709e8eb5]
jump to orig addr: 0x60217c7b39b5 : 0x60217c7b3bf8: call qword ptr [rip+0x709e8dce]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b3f47: call qword ptr [rip+0x709e827b]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b3fa9: call qword ptr [rip+0x709e820d]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b400c: call qword ptr [rip+0x709e8111]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b41b2: call qword ptr [rip+0x709e7fb4]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b41f0: call qword ptr [rip+0x709e7eda]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b4215: call qword ptr [rip+0x709e7eb0]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b4223: call qword ptr [rip+0x709e7e9e]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b422f: call qword ptr [rip+0x709e7e91]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b45b5: call qword ptr [rip+0x709e7b7d]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b46c6: call qword ptr [rip+0x709e7a4c]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b4749: call qword ptr [rip+0x709e79ae]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b4751: call qword ptr [rip+0x709e7915]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b47b5: call qword ptr [rip+0x709e7940]
jump to orig addr: 0x60217c4aa160 : 0x60217c7b48b9: call qword ptr [rip+0x709e7778]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b4951: call qword ptr [rip+0x709e7783]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b49e7: call qword ptr [rip+0x709e76e2]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4a49: call qword ptr [rip+0x709e766f]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4a74: call qword ptr [rip+0x709e763b]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4aeb: call qword ptr [rip+0x709e75b7]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4b24: call qword ptr [rip+0x709e7576]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4be8: call qword ptr [rip+0x709e749d]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4c12: call qword ptr [rip+0x709e746a]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4c4a: call qword ptr [rip+0x709e742d]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4c99: call qword ptr [rip+0x709e73d5]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4ce7: call qword ptr [rip+0x709e7376]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4d69: call qword ptr [rip+0x709e72cc]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b4d9d: call qword ptr [rip+0x709e727f]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b4dd0: call qword ptr [rip+0x709e7247]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4e4f: call qword ptr [rip+0x709e71c3]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b4ec4: call qword ptr [rip+0x709e713d]
jump to orig addr: 0x60217c4aa650 : 0x60217c7b4fc5: call qword ptr [rip+0x709e6ff0]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b5058: call qword ptr [rip+0x709e6f4c]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b5074: call qword ptr [rip+0x709e6f2b]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b5090: call qword ptr [rip+0x709e6f0a]
jump to orig addr: 0x60217c4aa630 : 0x60217c7b50ad: call qword ptr [rip+0x709e6ee8]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b50d5: call qword ptr [rip+0x709e6e1b]
jump to orig addr: 0x60217c4aa6e8 : 0x60217c7b51e2: call qword ptr [rip+0x709e6cf2]
